start,end,interval,speaker,text
1855.81,1860.52,4.710000000000036,1.0,你用冲击嘴冲击它，它有可能产生一个电形，它会不会断裂？
1860.52,1870.65,10.13000000000011,1.0,不会， 如果那种脆性材料这个摆件冲击下来的时候，它的缺口又冲不下来，空拿出来上面对不对？
1870.65,1885.65,15.0,1.0,所以就是说为什么经济的细小就是精力多了，多了以后会导致它吸收功能能力会增强扎实材料培养是良好、 任性好。
1885.65,1890.93,5.279999999999973,1.0,所以呢通过细化精理来同时提高材料的强度、 硬度、 塑性和韧性。
1890.93,1899.14,8.210000000000036,1.0,这种方式我们把它称作细音强，它是金属材料强化的重要手段基因。
1899.14,1903.25,4.1099999999999,1.0,那么大家可以再回顾一下，先康码， 还有哪三个。
1903.25,1906.0,2.75,1.0,是的， 要记住啊，一定要记住，
1906.0,1907.56,1.5599999999999454,0.0,共同讲话，
1907.56,1914.74,7.180000000000064,1.0,加工利方和加上利度，加上关于加上问题名太强，我待待儿还会还会来的。
1914.74,1928.8,14.059999999999945,1.0,所以好， 那我们再看一下，就核心的这个数据面积，以及对于我们消费所说的还是偏向于什么单项。
1928.8,1934.515,5.7150000000001455,1.0,但是我们很多情况接触核心，它并不是单相它里面存个同类的录像。
1934.515,1938.87,4.354999999999791,,
1938.87,1951.36,12.490000000000009,1.0,好， 那么看一下这张图啊，这张图我们刚进常看到一个向日常奥斯体这一点方向可能有珠光皮组织珠光笔，这个黑色的是么？
1951.36,1956.61,5.25,1.0,生产体白色的那个还是具体是铁速体？
1956.61,1969.36,12.75,1.0,对朱光铁来说，他就是侦案组合结束执行机械法，通常情况会以片形状的形式存在啊，那基因个就是政府处理之后，
1969.36,1981.45,12.090000000000146,1.0,他也可能会变成到群众组，对吧？ 那么前面我给大家也问过大家这样一个问题，对于渐程状状方方体和球状多方体而言，
1981.45,1985.46,4.009999999999991,1.0,随着力学性能会更高一些，
1985.46,1987.825,2.365000000000009,0.0,现实上是更高一些。
1987.825,1990.18,2.355000000000018,,
1990.18,2001.47,11.289999999999964,1.0,那么这些核心我们根据它这个项有分类，把它分成一个单项攻西，像耗子级啊、 铁柱级啊，该呃就是那个高铁飞机啊等等，
2001.47,2010.68,9.210000000000036,1.0,都是单项的问题，还有多项的混合物，还有经常所接触的珠光体，这些都是什么多项目的基些。
2010.68,2020.08,9.399999999999864,1.0,好， 那么核心元素存在着核心的一个变形神金属会存在显著的一个差异。
2020.08,2031.76,11.680000000000064,1.0,那么对于单项诉讼体合金来说，它与组织跟纯金属类似，那它数据运行过程也和多晶体的一个纯金属类似。
2031.76,2035.9,4.1400000000001,1.0,随着溶的含量的一个增加，不溶水的强度性度增加，出现能性下降。
2035.9,2044.99,9.089999999999918,1.0,我们把这样的一种强化方式叫输入，对不对？ 所以在这里面大家注意一点是什么？
2044.99,2051.99,6.999999999999773,1.0,问问顾容， 假如说问不容强化，有可能是这样子，有可能是什么？
2051.99,2059.31,7.320000000000164,1.0,是不容强化， 这是考虑到大家的对方的建念，没可能会问不人传话的根本原因。
2059.31,2060.295,0.9850000000001272,0.0,你要从哪边去解释？
2060.295,2065.16,4.864999999999782,,
2065.16,2080.16,15.0,1.0,从投资原始中未受签的交付费用以及因体内存在的一个后卫，跟贵州这边的交通都是一个什么科技集团基行解释到，
2080.16,2082.3,2.140000000000327,1.0,那么产生不同强化的原因。
2082.3,2092.98,10.679999999999836,1.0,其实前面我们给大家介绍缺陷的时候，他也说过， 是由于溶质原子与溶质原子的位错交互作用所形成这样一个结果。
2092.98,2097.87,4.889999999999873,1.0,溶质原子一方面会使金格产生金额畸变。
2097.87,2109.18,11.309999999999945,1.0,同时一对妻子在位座附近形成科氏集团，大家可以看一下啊，我不管你在这个形成间隙的一个原池的间析原则，还是置换原则，
2109.18,2113.135,3.955000000000382,1.0,都会产生经行编码，谁形成的精神病程度会是保险。
2113.135,2119.25,6.114999999999782,,
2119.25,2131.92,12.670000000000073,1.0,通常的该借记原则行为关系，因为他们对所有的原则上都会产生这样一个除了极少数的小圆子，这种轻它特别特别的小。
2131.92,2140.05,8.13000000000011,1.0,通常呢像碳氮呀、 二楼的技属里面，它的原尺寸都会都会比这个间隙要大。
2140.05,2152.37,12.319999999999709,1.0,是啊或者它会挤压做了一个，那么它会使胃挫被钉打住位，挫要脱这样的一个钉打的一个作用，它必须增加外力。
2152.37,2165.5,13.13000000000011,1.0,另外你要是让这个胃生间继续运动的话，你给它助人的读书之间的牵引的一个利或者增加二，所以才能并抗议。
2165.5,2168.75,3.25,1.0,好， 这个是不容强化的一种。
2168.75,2178.05,9.300000000000182,1.0,这等于这等于好，大家看一下这个参法概念，什么是不能账号共同强话的原因自己。
2178.05,2183.15,5.099999999999909,1.0,那如果我问大家这样一个问题啊，什么是加工的话，加工的话， 根本原因又是什么问题？
2183.15,2196.04,12.889999999999873,1.0,对， 这是两个不同的问题啊，注意一下。 好，那么这特斯集团这个我们前面详细的才说过了，我就不再赘述了。
2196.04,2203.335,7.295000000000073,1.0,那么我重点来看一下这个多项产能，它的电极会跟单项工的电极区别。
2203.335,2207.34,4.005000000000109,,
2207.34,2209.65,2.3099999999999454,1.0,大家看一下这这两张图，这两张图是什么？
2209.65,2213.22,3.569999999999709,,
2213.22,2219.21,5.9900000000002365,1.0,这个是珠光体，但是就是什么要求这个珠光体跟前面不太一样，
2219.21,2223.29,4.079999999999927,0.0,是不是这个也是关题。
2223.29,2226.005,2.715000000000145,1.0,这两张照片为什么你能看出区别呢？
2226.005,2232.99,6.984999999999673,,
2232.99,2242.455,9.465000000000146,1.0,你看一下这个能能不能看出来立体感，这张图能不能也能看出来利体感，这张图上的照片，你能不能看出来立体感，
2242.455,2244.64,2.184999999999945,,
2244.64,2247.92,3.2800000000001996,1.0,这种是倾像性决定拍出来照片。
2247.92,2249.4,1.4800000000000182,1.0,第一个放大倍数不够高。
2249.4,2252.5,3.099999999999909,0.0,第二个他是看出的图片，
2252.5,2254.24,1.7399999999997815,1.0,基本上是一种二平平面。
2254.24,2262.24,8.0,1.0,你由于这个光放进去以后，它景身比较小，所以没有这张照片是扫描电子简历。
2262.24,2267.56,5.320000000000164,1.0,第一个它的放大倍度高，你看一下整个这个照片就相当于把这一块区域给它放大了。
2267.56,2278.99,11.429999999999836,1.0,然后呢， 由于它电子数叫这个紧身比较深，所以这种才能看出来，立体感会比较强，不会大， 是你去做大众实验也好，
2278.99,2290.22,11.230000000000018,1.0,也会做课程实验也好，你用的左边电视屏按照纳米线，就像那个在这个平面，如果找纳米线会搞成一根柱子一样的，
2290.22,2294.47,4.25,0.0,就这个东西有什么利益呢？
2294.47,2307.01,12.540000000000418,1.0,特别强到对正方体来说，我们前面说过了，这是一种多项核金，对吧？ 那么当核心的组织由多项孔轴组成的时候，
2307.01,2318.86,11.849999999999909,1.0,那么核心那个数据变形，所以核心基础性质有关，以外还会与第二项的基能形态、 大小、 数量分布等等都会有关系。
2318.86,2329.41,10.549999999999727,1.0,那么当在经因现场成广告工作时，哎， 这个只是承断的是第二项对核心的强度和塑性是不利的，这也是典型的案例。
2329.41,2339.64,10.230000000000018,1.0,我们前面大家说过，对吧？ 过户提纲过泵西康会从二次里面吸出二次酸氮体，如果含量不高的时候，
2339.64,2343.04,3.4000000000000914,1.0,二次酸氮几会月经历了零零星星的总种。
2343.04,2350.25,7.210000000000036,1.0,如果当寒量超过零点九的时候，那么这个二次生产区就慢慢形成了网状生产期，
2350.25,2357.65,7.400000000000091,1.0,对不对？ 这个网状我上诉认为他对材料的利润性能来说极其不利的。
2357.65,2359.75,2.099999999999909,1.0,所以我把这个组织当作叫什么呀？
2359.75,2364.85,5.099999999999909,1.0,卫视组为什么好？
2364.85,2373.29,8.440000000000055,1.0,但是当在核心体内部产生现状，工作被提高， 材料强度性能，接下来形成这个触光镜。
2373.29,2380.02,6.730000000000018,1.0,在这里大家想一下，这个珠光体， 它下面是机体项啊，是铁柱体， 对吧？
2380.02,2386.51,6.490000000000237,1.0,就像你用一系列的刀刃插那个豆腐块里面一样，就形成这样一个。
2386.51,2397.41,10.899999999999636,1.0,那么它这次材料强度硬度增加，但是使它塑性变形的那个韧力下降，这个概念也比较容易理解，就相当于什么东西呢？
2397.41,2402.77,5.360000000000127,1.0,相当于豆腐块一开始是很柔软的，我可以认为它的强度硬度不高。
2402.77,2406.73,3.9600000000000364,1.0,但是你把一系列的刀刃，然后嵌到豆腐块里面来。
2406.73,2413.45,6.7199999999998,1.0,大家想一想， 这个豆腐块的强度性度是否立马就上升了，但是同时损害了谁呢？
2413.45,2417.56,4.110000000000127,1.0,塑性和韧性、 塑性和韧性。
2417.56,2418.81,1.25,0.0,好，
2418.81,2427.28,8.470000000000255,1.0,那如果材料里面存在这样的一个亚象，就核心的就是这种弥散分布第二项。
2427.28,2437.01,9.730000000000018,1.0,那我们可以看在经营内部颗粒以弥散状的一个形式分布式在这里面就存在一系列的泥炭分布，精粒分布的精粒越细小，
2437.01,2441.73,4.7199999999998,1.0,尺寸越均匀， 所以导致核心的强度硬度会越高。
2441.73,2452.97,11.239999999999782,1.0,为什么呢？ 大家想一下，这种弥散分类家乡一体，他会不会对未做的运动也产生定感作用？
2452.97,2464.22,11.25,1.0,基因假如啊这是我可以坐在这是金线，这是金线， 但是这把加呀没有用线，然后这个月通过很多小黑点，小黑点是什么呢？
2464.22,2466.925,2.705000000000382,1.0,加上一这个为什现在举证的时候，
2466.925,2469.46,2.5349999999998545,,
2469.46,2475.15,5.690000000000055,1.0,农田这个地方这家象例子难道就就是擅长吗？
2475.15,2479.29,4.139999999999873,1.0,就会让这些这些人绕过他吗？
2479.29,2490.11,10.820000000000164,1.0,很难对不对？ 所以这个第二项例子也会使这个事西的运动受起渣土材料的强度进行这种强化方式。
2490.11,2497.145,7.0349999999998545,1.0,我们把它称为叫第二项例子，弥散强亦或成为要沉淀场。
2497.145,2502.33,5.184999999999945,,
2502.33,2513.75,11.420000000000073,1.0,这个概念比较容易理解啊，在一个相对柔软的一个材料基础上，你给它撒了很多的钢钢珠，这个钢珠相当于什么？
2513.75,2521.95,8.199999999999818,1.0,加钢还两个钢珠里面这个未出线绕过它的时候，这钢珠会让它亲自绕过去吗？
2521.95,2527.66,5.710000000000036,1.0,不会那么胃生性运动受阻，表现出来， 有抗病抗抗增加。
2527.66,2534.185,6.525000000000091,1.0,那么它的强度进一步增加塑性韧性略有下降，这种强化方式叫第二项因素。
2534.185,2536.39,2.2049999999999272,,
2536.39,2543.67,7.2800000000002,1.0,好， 那么对这二第二项例子弥算的话，我们看一下这个图，相对来说就比较清晰。
2543.67,2549.69,6.019999999999983,1.0,大家看一下这个基点是四十八加上一这一条线是什么？
2549.69,2555.62,5.929999999999836,1.0,所以说线所以说在在运动过程里面，他要从这个里面绕过去。
2555.62,2567.08,11.460000000000036,1.0,那我有时候大家讲这边小新的教育，或者把它一方面给它硬杂住，对不对？ 热位之后呢，同时会就后面形成这个什么，这是增加的啊，
2567.08,2570.8,3.7200000000002547,1.0,其实未收款是未做这应的增加了吧。
2570.8,2582.62,11.819999999999709,1.0,好， 你绕过的时候，你大家想想你就像用一根线绕到这两个小钢珠一样，你不给它增加足够的一个力，它能绕过去要我回是吧？
2582.62,2584.99,2.369999999999891,1.0,这是材料的强度性。
2584.99,2593.71,8.720000000000255,1.0,再有那个那只是证明是你想象的这个真真实性呢可以看一下，这是在后视进行观察的一个照片，
2593.71,2597.51,3.8000000000001815,1.0,这什么人都不会出现这可黑色的什么下象力。
2597.51,2602.03,4.519999999999982,1.0,那么这个位题任何这个下象因子的时候，形成了什么芦位缩环？
2602.03,2607.03,5.0,1.0,同时大家点你做这的时候，是不是要根据对他的作风啊？
2607.03,2617.755,10.724999999999909,1.0,所以我不仅可以通过理论去演示它的存在，我可以通过实验观察的东西哦，
2617.755,2620.2,2.444999999999709,,
2620.2,2630.67,10.470000000000255,1.0,那在这里面也存在这样一个问题啊，就是说大家想一下，如果啊这个家乡地址它不够信，也有可能啊， 对不对？
2630.67,2633.03,2.3600000000001273,1.0,会出现什么情况？
2633.03,2641.015,7.984999999999673,1.0,会不会出现未受线，直接把它给切割的不回。
2641.015,2645.72,4.704999999999927,,
2645.72,2656.54,10.820000000000164,1.0,如果这个 IA 以上的时候，他干不过这个位出现这个卫置线绕过它的时，你不跟他对抗，直接把这个的这个什么一分为二。
2656.54,2668.26,11.720000000000255,1.0,好， 这种情况也是存在的，这个是通过电定观察和观察的照片，你像你拿手上拿着一个小球，拿着一个钢丝一样，手上嗯切过去是吧？
2668.26,2682.3,14.039999999999964,1.0,那这种信象好，大家想想， 如果是这样的一个感染例子，还能不能起到一个强化的这个不行，还有企业的强化的会出现，
2682.3,2691.3,9.0,1.0,你都没有这个求查那个对候你个会出现直接趴下是不是直接说来好，那这种情况下是非常少的。
2691.3,2698.36,7.059999999999945,1.0,所以呢呢经常情况下，这个第二项粒子啊都是中间项，中低项， 它的特点是什么？
2698.36,2700.2,1.8399999999996908,1.0,质溢水， 对不对？
2700.2,2705.02,4.820000000000164,1.0,我们经常用情况下，在高于这这个个价的液体生长了什么东西呢？
2705.02,2713.04,8.019999999999982,1.0,如果是存了， 其他原因就是生碳体，对吧？ 如果给它加入一些核心元素呢，还有可能会形成什么东西啊。
2713.04,2717.28,4.2400000000002365,1.0,若二三碳六， 如果加入五，那就会变成碳化。
2717.28,2728.935,11.654999999999745,1.0,五、 这些都是叫硬的核心，特别的硬。 所以对于这双鞋中间上来说，都是当中的重要的一种强化性。
2728.935,2732.19,3.255000000000109,,
2732.19,2741.32,9.13000000000011,1.0,好， 那我们下面来看一下啊数据变形对金属的一个组织和性能的个视频练习。
2741.32,2752.0,10.679999999999836,1.0,来， 我们先看一下这张图，向许菊林公诉上带一张请示那个等证金，一开始做出了一个等助金，经过数据运行当数据运行双方符合，
2752.0,2767.0,15.0,1.0,对吧？ 有转阳，有什么杂志， 还有什么不一样冲压等等，都是对材料进行数据链的一个加压，这个叫什么混压。
2767.0,2771.89,4.889999999999873,1.0,滚压之后， 大家可以看一下啊，这个会变得越来越强，
2771.89,2773.49,1.599999999999909,0.0,他变量有点细，
2773.49,2779.18,5.690000000000055,1.0,让他里面的经历会变得越来越狭疵，他就不在这等人家了。
2779.18,2783.71,4.5300000000002,1.0,经过多次多道之间病，实际上这个纹字间距离越来越小，
2783.71,2786.43,2.7199999999998,0.0,中间的讲出来是不是啊？
2786.43,2791.01,4.580000000000382,1.0,那这个基因里面呢，它会慢慢慢变成一个有信心，
2791.01,2794.29,3.2799999999997453,0.0,变得有流线性哦。
2794.29,2800.91,6.619999999999891,1.0,那么在这里面，大家可以想象一下，你变成流线形的这个过程里面啊，这个经济慢慢会就变得磨，
2800.91,2808.32,7.410000000000309,1.0,看得见来除机箱有没有对这个材料进行做工呢？
2808.32,2810.19,1.8699999999998909,1.0,做公告公告不全，
2810.19,2813.31,3.119999999999891,,
2813.31,2823.19,9.88000000000011,1.0,一部分反正热的暂失了，你就做这家店的时候通常会有热，对不对？ 我们前面在做那个用那个车床的车，
2823.19,2827.76,4.570000000000164,0.0,那个员工杰那个热量有吧，
2827.76,2834.88,7.119999999999891,1.0,反正这样一看，还有一种他那个没有这个经济发生变形了。
2834.88,2847.67,12.789999999999964,1.0,大家想想这样的一个情况下，他那个整个就变得了照顾不安，对不对？ 好基础发生数据变景的时候，不仅外观发生变形，
2847.67,2851.95,4.279999999999745,1.0,而且内部的经力也相应被拉长或者压片。
2851.95,2862.12,10.170000000000073,1.0,那么数据运型开始经历破彻于香海经历，它从这里面来看不到，我后面会让大家看到于山海是什么样的这种壁景？
2862.12,2864.4,2.2800000000002,0.0,好， 这个就不说了，
2864.4,2865.115,0.7149999999996908,1.0,这个比较简单，
2865.115,2867.29,2.175000000000182,,
2867.29,2876.22,8.929999999999836,1.0,我们看一下工业纯碱工业设备，经过将那个电一格斗它变成什么，这是等重机对吧？
2876.22,2878.43,2.2100000000000364,1.0,正我态的责任说什么是正我态，
2878.43,2884.21,5.7800000000002,,
2884.21,2885.315,1.1050000000000182,1.0,怎么理解这么快？
2885.315,2894.24,8.924999999999727,,
2894.24,2902.37,8.13000000000011,1.0,前面有人跟他说，我对于结合也是这个过程，我们工业生产上是没有办法进行的对吧？
2902.37,2909.69,7.320000000000164,1.0,所以工业生产的时候是将液相冷却，那这个冷却过程相对来说比我们那个经营上是不是要快的多。
2909.69,2915.06,5.369999999999891,1.0,但是这个冷却过程，大家知道他肯定不是得到得到的，肯定不是精神组织怎么办呢？
2915.06,2923.12,8.059999999999945,1.0,这时候我再把材料粉加热保温目的，知道铁汉原子有充的时间进行扩散。
2923.12,2927.75,4.630000000000109,1.0,他出来之后呢，他就可以得到这种类似的平衡。
2927.75,2940.66,12.909999999999854,1.0,在确认的过程中的结构，这个是发原的原因，这个是在高温情，对不对？ 转待完程的使用时候，我觉得是的吗？
2940.66,2944.91,4.25,1.0,这是怎么冷却把我从谷底的拿出来，放到空气里面。
2944.91,2958.325,13.414999999999964,1.0,这个叫自己要证明前面我们接触一个概念，叫什么闭合这问题退火就是保温之后水。
2958.325,2960.58,2.255000000000109,,
2960.58,2968.45,7.869999999999891,1.0,谁如就刚才你把这个炉子啊，把这个电直接关，这个呢就是不是机器款，是不是这个要退合。
2968.45,2978.48,10.0300000000002,1.0,所以这会呢就说明比这个什么要快捷，是不是所大家有一些这个差异，那么这个材料进行变形，对它进行一个拉拉拉，
2978.48,2987.05,8.570000000000164,1.0,你看一下变形量百分之四十的时候，这个整值梯已经慢慢被拉住了，拉长了吧， 变形量达到百分之八十的时候，
2987.05,2990.84,3.7899999999999636,1.0,你这个才能看到精密在哪呢？
2990.84,3002.83,11.989999999999782,1.0,没有， 你看看我一系列的这个拉长来线条，这种叫纤维状的这样一个线条，精叶变的七经界面的模糊期。
3002.83,3008.25,5.420000000000073,1.0,在这个过程里面，就是说从这个正火态到变形，百分之四十到变形百分之八十。
3008.25,3017.73,9.480000000000018,1.0,这个过程里面，他的能量在断这个日常大部分是不是啊？
3017.73,3022.91,5.179999999999836,1.0,所以呢他就会导致材料里面产生大量的什么东西呢？
3022.91,3028.0,5.0900000000001455,1.0,叫意义， 这个应该不陌生吧。
3028.0,3038.56,10.559999999999945,1.0,基基义好， 这个我们还会待会儿还会对阴影做一个更细微的一个划分。
3038.56,3050.96,12.400000000000091,1.0,那么在运行过程中，由于经力发生了转动，当数据运行达到一定程度的时候，会使绝大部分的精历某一对象与变形方向趋于一致。
3050.96,3059.24,8.279999999999745,1.0,这时候大家可以看一下，下面这张图， 你看这是一个经历，这是一个经理在拉拉过程里面，他的方向慢慢慢趋域这个。
3059.24,3480.495,421.2550000000001,,
3480.495,3495.495,15.0,1.0,那么我们把这个现象叫做形变之构，或者叫做择优取向十九嗯嗯嗯，
3495.495,3507.51,12.015000000000327,,
3507.51,3522.51,15.0,0.0,同意的这个东西，
3522.51,3523.475,0.9649999999996908,1.0,你这已经做过。
3523.475,3641.73,118.25500000000011,,
3641.73,3656.73,15.0,0.0,如果是任何我基望这个不告诉到时候同家来看一下，
3656.73,3668.39,11.659999999999854,1.0,还有取向， 形成自由取向的原因，就是用在多经体中不同经历之间在变形过程中也是一个包括彼彼此之间的相互协同，
3668.39,3670.31,1.920000000000073,1.0,最终全部变成了一个什么东西呢？
3670.31,3672.39,2.0799999999999272,1.0,一种有利于变形的一个取向。
3672.39,3675.22,2.8299999999999272,1.0,那么最终变形方向趋于质保。
3675.22,3686.11,10.890000000000327,1.0,大家从这个地图上可以看一下一样的这个这个管道的放进去，让这个表面形成很多这样的一个一个个经这一个小孩代表一个经历，
3686.11,3690.09,3.9800000000000177,1.0,这个经力最终取向了在这个拉黑方向有这个需求。
3690.09,3702.3,12.210000000000036,1.0,这种叫。 那么如果在平板上进行这样的一个技巧，就把它处离到百分之五到。
3702.3,3708.9,6.599999999999909,1.0,那么对于这个洗衣电子之后，阿王子金属呈现出各项异性。
3708.9,3718.59,9.690000000000055,1.0,那么在伸出里电时容易产生刺耳五的四啊的地方，相相于于原先是一块平板。
3718.59,3724.57,5.980000000000018,1.0,这个平板最最后一个胶在冲压的作用下，它直接变成这样一张水杯一样。
3724.57,3730.75,6.179999999999836,1.0,那么通常情况我们希望这个材料这个水杯上面啊是平齐的对吧？
3730.75,3742.13,11.38000000000011,1.0,是一致的。 但是由于产生那个湿度的原因，会导致在这个像那个粘的那个像分顶与中体一样，就形成这样的一个交互排列这个现象啊，
3742.13,3751.36,9.230000000000018,1.0,叫做刺耳的刺耳盘刺耳云，就是因为之后形成了这一支付请求。
3751.36,3756.23,4.869999999999891,1.0,那对于自构来说呢，它可以提高硅钢片的这个持种率微高性。
3756.23,3761.27,5.039999999999964,1.0,我们知道以前用的这个变压器做成一个 e 级型的。
3761.27,3767.385,6.1150000000002365,1.0,我们大家有没有见过啊硅章片，就把它做成这样的一个细字形，
3767.385,3771.0,3.6149999999997817,,
3771.0,3774.69,3.690000000000054,1.0,变压器里面有大量这样的一个材料。
3774.69,3782.18,7.489999999999782,1.0,那如果把它做成这样做成就，一定可以取向这种材料，可以提高它的始稿费用。
3782.18,3795.18,13.0,1.0,好在他里有四种情况，那么对于树形变形来说，大家可以看一下它的一个电形，有一个金属的一个性能很大的一个影响。
3795.18,3800.62,5.440000000000055,1.0,那我们看一下这张图这个代表材料的一个曲域，强度跟变形量之间的有关。
3800.62,3807.1,6.480000000000018,1.0,但是铜纯铜王虎钢完成了百分之零点四的一个钢。
3807.1,3815.34,8.240000000000236,1.0,大家可以看一下啊，这个一开始在没有发生变形的时候，材料的一个强度是在这个。
3815.34,3825.42,10.079999999999927,1.0,但是冷定型之后，大家可以看一下，大这的强全部强度基本上都在什么都在增加，是不是啊？ 为什么会产生增加呢？
3825.42,3838.15,12.730000000000018,1.0,就是在产生变形的过程里面，会使材料里面未错的内容的积极追加位数密度在增加的同时就产生位数的交付。
3838.15,3848.22,10.069999999999709,1.0,那么微缩的运动没办法继续进行啊擦子材料的一个变形，抗力增加就是本身出来这个材料的强度，硬度、 塑性自然性下降。
3848.22,3859.43,11.210000000000036,1.0,第二种现象就称为加工硬化，加工硬化。 那除了材料强度因素增加，同时还会随着这个电形量的一个增加，
3859.43,3861.385,1.955000000000382,1.0,大家可以看一下材料的延伸率。
3861.385,3863.61,2.224999999999909,,
3863.61,3871.69,8.079999999999927,1.0,那下降这对材料的一个利于性，他一个影响在这个里面我们特别掌握什么？
3871.69,3875.83,4.139999999999873,1.0,就是产生加工硬化的，现不是加工硬化这样一个现象。
3875.83,3884.11,8.2800000000002,1.0,第二个产生加重硬化的根本原因是这个我们还必须回到原来我们给他介绍这样的一张图上面材料，
3884.11,3889.13,5.019999999999982,1.0,这个长度跟机体面的灰错密度之间的有关系。
3889.13,3893.29,4.1599999999998545,1.0,作为退火柴的时候，材料里讲未错的数量是这六十万方时。
3893.29,3903.63,10.340000000000146,1.0,这的八十方每平方厘米，就最终反之， 如果降低材料的绿色的一个密度，
3903.63,3916.15,12.519999999999982,1.0,采有强迫性， 就会及时加这个就回到普兰克认为的翻变形基乐上下产业之间谈钢应专裂，再相应建合， 再钢筋专业再建合。
3916.15,3924.13,7.980000000000018,1.0,从这样的角度来解决，这种难度非常非常大，要一直达到精虚这样一个程度，它里面不代表它里面没有对错，
3924.13,3927.94,3.8099999999999454,1.0,而是有只不过比较少少了多少呢？
3927.94,3936.63,8.690000000000055,1.0,就是每平方米就小于一千个，所以所以导致这个材料它强度的去年的对不对？
3936.63,3945.14,8.509999999999764,1.0,那这种材料呢，我们把它叫做金虚，叫做经虚， 当然获得经虚难度是非常之大，而且你很难把它做到。
3945.14,3947.26,2.1200000000003456,1.0,为什么觉得这个阴虚呢？
3947.26,3951.46,4.199999999999818,1.0,你很难把它做到，是不是？ 所以你业用起来的时候就比较难。
3951.46,3957.44,5.980000000000018,1.0,就是说我要反思的话，我能不能增加运输的密度感，它的强度性能。
3957.44,3960.36,2.9200000000000728,1.0,哎， 关这条路他比较容易走。
3960.36,3971.22,10.859999999999673,1.0,那我把材料进行敲击资源，还能随着对同二杠二进行击击过程里面，先是这个材料里有位数质量是在不断增加。
3971.22,3976.14,4.920000000000073,1.0,那随着倍数密度的增加呢，你们看一下材料的这个强度，在不断的增加了，
3976.14,3980.71,4.570000000000164,0.0,硬度也在应对应对啊，
3980.71,3990.33,9.61999999999989,1.0,但是他增加这个它的幅度弱于这个减少的责任金，对吧？ 我们其中一个课堂测试的时候，给他做了一个选择，
3990.33,3999.8,9.470000000000255,1.0,多选题问该再一个问题就是采用什么的方提高起来强度和硬度是不是其实有两个答案是矛盾，但是并不矛盾。
3999.8,4002.58,2.7799999999997453,1.0,一个减少因素，一个是什么增加？
4002.58,4004.42,1.8400000000001455,1.0,就是你这两个都是对的。
4004.42,4015.97,11.549999999999727,1.0,从这个时候好，那么随着变解量的增加，胃错密度增加，由于胃酸之间这个交互作用使得胃错难以继续运动。
4015.97,4021.08,5.110000000000127,1.0,从而使得便解抗力，这是产生加工引发这的原因。
4021.08,4025.5,4.420000000000073,1.0,所以大家遇到的时候，一定要去用自己的语言把它描述出来。
4025.5,4032.8,7.300000000000182,1.0,什么是加工引没，这是他那个最本质的一个。
4032.8,4043.81,11.009999999999764,1.0,另外再回想一下啊，我们说过的不管是不能强化也好，加工硬化也好，钢组第二天就已经在强化呀，跟谁都脱开干系跟未错，
4043.81,4044.85,1.0399999999999636,1.0,都脱开干系了。
4044.85,4050.72,5.869999999999891,1.0,你包括我们做出那个细心好，你都都做成拖拖拖到什么事吗？
4050.72,4052.285,1.5650000000000546,1.0,嗯， 签字办写明细。
4052.285,4055.01,2.725000000000364,,
4055.01,4060.23,5.2199999999998,1.0,好， 除此之外，其着电体量的增加，亚结构也会细化。
4060.23,4061.09,0.8600000000001273,1.0,什么叫亚结构呢？
4061.09,4063.83,2.7399999999997817,1.0,就是我们所熟知的一个以下成例。
4063.83,4074.98,11.150000000000091,1.0,亚经界这个运创运构有主要作用，这个相当于在一个一分了，一家里面分了一块田田，里面又分了很多个小区，有的去种了黄瓜，
4074.98,4084.24,9.259999999999764,1.0,有的去种了小麦，这个黄瓜和小麦之间的边界就可以理解成什么一下怎么进，等一下怎么进。
4084.24,4092.25,8.010000000000218,1.0,那么就实对影料的增加，空位的人密度也会增加，空位， 会跟位数之间又会形成什么科技集团啊。
4092.25,4094.67,2.4200000000000728,,
4094.67,4105.63,10.960000000000036,1.0,好， 由于接力有有利对象，他一开始是在一种不利的空间率上，由于经济之间彼此协调作用会变成有利的对象，
4105.63,4113.99,8.359999999999673,1.0,对不对？ 那么他会又会慢慢转到不利的对象上，他不可能不动，他转到属于最有利的对象呢。
4113.99,4119.61,5.619999999999891,1.0,变形之后， 他可能慢慢还要再转动，转过过程里就会会处一种种什么回的的一个规定啊，
4119.61,4125.18,5.5700000000006185,1.0,那么这时候就会产生几何硬化一样变形抗力增加。
4125.18,4139.06,13.88000000000011,1.0,好， 随着变形的一个发生基因，要继续发生转动，逐渐离开原来的一个取向，而逐渐偏离有向呃有力的一个对象啊，发生紧合一化。
4139.06,4141.86,2.7999999999992724,1.0,也就是说位错难以再产生一个启动。
4141.86,4154.52,12.660000000000764,1.0,有个运动这个这句话这两句话就编造过来，要注意一下。 第三种是从一种有利的对象，这转告一笔就是转到有一个样子左右的时候，
4154.52,4158.6,4.079999999999927,1.0,他已经产说一遍，这是你把握特略是单基一。
4158.6,4168.42,9.819999999999709,1.0,最后这是多基因这样一个形容式，他又变成一种独立的立方，是不是啊？ 所以这句话的描述跟这句话呢是反过来的。
4168.42,4175.67,7.250000000000001,1.0,我说反过来时候呢，这两个因果关系，其中这编过来的时候说一下，把这句话挪到前面。
4175.67,4179.79,4.119999999999891,,
